"Campaign Name","Campaign Daily Budget","Campaign Start Date","Campaign End Date","Campaign Targeting Type","Ad Group Name","Max Bid","SKU","Keyword","Match Type","Campaign Status","Ad Group Status","Status","Bid+"
"TYest","2","06/28/2017","","Auto","","","","","","Paused","","",""
"TYest","","","","","Oakley","0.20","","","","","Enabled","",""
"TYest","","","","","Oakley","","888392162397","","","","","Enabled",""
"TYest","","","","","Oakley","","888392104960","","","","","Enabled",""
"TYest","","","","","Oakley","","888392104984","","","","","Enabled",""
"TYest","","","","","Oakley","","888392104991","","","","","Enabled",""
"TYest","","","","","Oakley","","888392105059","","","","","Enabled",""
"TYest","","","","","Oakley","","888392105035","","","","","Enabled",""
"TYest","","","","","Oakley","","888392105028","","","","","Enabled",""
"TYest","","","","","Oakley","","888392105073","","","","","Enabled",""
"TYest","","","","","Oakley","","888392104977","","","","","Enabled",""
"TYest","","","","","Oakley","","888392105042","","","","","Enabled",""
"TYest","","","","","Oakley","","888392105004","","","","","Enabled",""
"TYest","","","","","Oakley","","888392169655","","","","","Enabled",""
"TYest","","","","","Oakley","","888392169334","","","","","Enabled",""
"TYest","","","","","Oakley","","888392228192","","","","","Enabled",""
"TYest","","","","","Oakley","","888392169327","","","","","Enabled",""
"TYest","","","","","Oakley","","888392225245","","","","","Enabled",""
"TYest","","","","","Oakley","","888392220851","","","","","Enabled",""
"TYest","","","","","Oakley","","888392143563","","","","","Enabled",""
"TYest","","","","","Oakley","","888392143631","","","","","Enabled",""
"TYest","","","","","Oakley","","888392225252","","","","","Enabled",""
"TYest","","","","","Oakley","","888392214652","","","","","Enabled",""
"TYest","","","","","Oakley","","888392169341","","","","","Enabled",""
"TYest","","","","","Oakley","","888392200082","","","","","Enabled",""
"TYest","","","","","Oakley","","888392279958","","","","","Enabled",""
"TYest","","","","","Oakley","","888392253224","","","","","Enabled",""
"TYest","","","","","Oakley","","888392294135","","","","","Enabled",""
"TYest","","","","","Oakley","","700285881720","","","","","Enabled",""
"TYest","","","","","Oakley","","888392006257","","","","","Enabled",""
"TYest","","","","","Oakley","","888392136107","","","","","Enabled",""
"TYest","","","","","Oakley","","888392136114","","","","","Enabled",""
"TYest","","","","","Oakley","","888392136176","","","","","Enabled",""
"TYest","","","","","Oakley","","700285807683","","","","","Enabled",""
"TYest","","","","","Oakley","","700285807706","","","","","Enabled",""
"TYest","","","","","Oakley","","700285807690","","","","","Enabled",""
"TYest","","","","","Oakley","","700285807645","","","","","Enabled",""
"TYest","","","","","Oakley","","700285969190","","","","","Enabled",""
"TYest","","","","","Oakley","","700285538174","","","","","Enabled",""
"TYest","","","","","Oakley","","700285538150","","","","","Enabled",""
"TYest","","","","","Oakley","","888392260123","","","","","Enabled",""
"TYest","","","","","Oakley","","888392102539","","","","","Enabled",""
"TYest","","","","","Oakley","","888392102447","","","","","Enabled",""
"TYest","","","","","Oakley","","888392102454","","","","","Enabled",""
"TYest","","","","","Oakley","","888392102485","","","","","Enabled",""
"TYest","","","","","Oakley","","888392102508","","","","","Enabled",""
"TYest","","","","","Oakley","","888392162359","","","","","Enabled",""
"TYest","","","","","Oakley","","888392143570","","","","","Enabled",""
"TYest","","","","","Oakley","","888392220899","","","","","Enabled",""
"TYest","","","","","Oakley","","888392169372","","","","","Enabled",""
"TYest","","","","","Oakley","","888392169358","","","","","Enabled",""
"TYest","","","","","Oakley","","888392169365","","","","","Enabled",""
"TYest","","","","","Oakley","","888392216052","","","","","Enabled",""
"TYest","","","","","Oakley","","888392162373","","","","","Enabled",""
"TYest","","","","","Oakley","","888392200075","","","","","Enabled",""
"TYest","","","","","Oakley","","888392102461","","","","","Enabled",""
"TYest","","","","","Oakley","","888392162366","","","","","Enabled",""
"TYest","","","","","Oakley","","888392143648","","","","","Enabled",""
"TYest","","","","","Oakley","","888392243683","","","","","Enabled",""
"TYest","","","","","Oakley","","888392243836","","","","","Enabled",""
"TYest","","","","","Oakley","","888392093127","","","","","Enabled",""
"TYest","","","","","Oakley","","888392093134","","","","","Enabled",""
"TYest","","","","","Oakley","","700285096742","","","","","Enabled",""
"TYest","","","","","Oakley","","700285506944","","","","","Enabled",""
"TYest","","","","","Oakley","","700285879260","","","","","Enabled",""
"TYest","","","","","Oakley","","700285863887","","","","","Enabled",""
"TYest","","","","","Oakley","","700285863900","","","","","Enabled",""
"TYest","","","","","Oakley","","700285863917","","","","","Enabled",""
"TYest","","","","","Oakley","","700285867410","","","","","Enabled",""
"TYest","","","","","Oakley","","888392080837","","","","","Enabled",""
"TYest","","","","","Oakley","","888392228185","","","","","Enabled",""
"TYest","","","","","Oakley","","888392228161","","","","","Enabled",""
"TYest","","","","","Oakley","","888392228178","","","","","Enabled",""
"TYest","","","","","Oakley","","888392294197","","","","","Enabled",""
"TYest","","","","","Oakley","","888392097774","","","","","Enabled",""
"TYest","","","","","Oakley","","888392097750","","","","","Enabled",""
"TYest","","","","","Oakley","","888392171702","","","","","Enabled",""
"TYest","","","","","Oakley","","888392097743","","","","","Enabled",""
"TYest","","","","","Oakley","","888392173782","","","","","Enabled",""
"TYest","","","","","Oakley","","888392173591","","","","","Enabled",""
"TYest","","","","","Oakley","","888392097736","","","","","Enabled",""
"TYest","","","","","Oakley","","888392279934","","","","","Enabled",""
"TYest","","","","","Oakley","","700285557694","","","","","Enabled",""
"TYest","","","","","Oakley","","700285557687","","","","","Enabled",""
"TYest","","","","","Oakley","","700285781921","","","","","Enabled",""
"TYest","","","","","Oakley","","700285781952","","","","","Enabled",""
"TYest","","","","","Oakley","","888392002792","","","","","Enabled",""
"TYest","","","","","Oakley","","700285903668","","","","","Enabled",""
"TYest","","","","","Oakley","","700285039152","","","","","Enabled",""
"TYest","","","","","Oakley","","700285503424","","","","","Enabled",""
"TYest","","","","","Oakley","","700285129037","","","","","Enabled",""
"TYest","","","","","Oakley","","700285969138","","","","","Enabled",""
"TYest","","","","","Oakley","","888392086372","","","","","Enabled",""
"TYest","","","","","Oakley","","700285856186","","","","","Enabled",""
"TYest","","","","","Oakley","","700285129044","","","","","Enabled",""
"TYest","","","","","Oakley","","700285789071","","","","","Enabled",""
"TYest","","","","","Oakley","","700285789064","","","","","Enabled",""
"TYest","","","","","Oakley","","700285493374","","","","","Enabled",""
"TYest","","","","","Oakley","","700285493343","","","","","Enabled",""
"TYest","","","","","Oakley","","700285493411","","","","","Enabled",""
"TYest","","","","","Oakley","","700285969145","","","","","Enabled",""
"TYest","","","","","Oakley","","700285494227","","","","","Enabled",""
"TYest","","","","","Oakley","","700285494180","","","","","Enabled",""
"TYest","","","","","Oakley","","888392075840","","","","","Enabled",""
"TYest","","","","","Oakley","","700285794600","","","","","Enabled",""
"TYest","","","","","Oakley","","700285794594","","","","","Enabled",""
"TYest","","","","","Oakley","","700285856322","","","","","Enabled",""
"TYest","","","","","Oakley","","700285856339","","","","","Enabled",""
"TYest","","","","","Oakley","","700285969183","","","","","Enabled",""
"TYest","","","","","Oakley","","700285494234","","","","","Enabled",""
"TYest","","","","","Oakley","","700285942018","","","","","Enabled",""
"TYest","","","","","Oakley","","700285942063","","","","","Enabled",""
"TYest","","","","","Oakley","","700285942056","","","","","Enabled",""
"TYest","","","","","Oakley","","700285942032","","","","","Enabled",""
"TYest","","","","","Oakley","","700285856148","","","","","Enabled",""
"TYest","","","","","Oakley","","700285034737","","","","","Enabled",""
"TYest","","","","","Oakley","","700285856223","","","","","Enabled",""
"TYest","","","","","Oakley","","700285128566","","","","","Enabled",""
"TYest","","","","","Oakley","","700285969176","","","","","Enabled",""
"TYest","","","","","Oakley","","700285856230","","","","","Enabled",""
"TYest","","","","","Oakley","","700285856216","","","","","Enabled",""
"TYest","","","","","Oakley","","700285034812","","","","","Enabled",""
"TYest","","","","","Oakley","","700285111223","","","","","Enabled",""
"TYest","","","","","Oakley","","700285034713","","","","","Enabled",""
"TYest","","","","","Oakley","","700285128917","","","","","Enabled",""
"TYest","","","","","Oakley","","700285321271","","","","","Enabled",""
"TYest","","","","","Oakley","","700285978949","","","","","Enabled",""
"TYest","","","","","Oakley","","700285321332","","","","","Enabled",""
"TYest","","","","","Oakley","","700285856407","","","","","Enabled",""
"TYest","","","","","Oakley","","700285321301","","","","","Enabled",""
"TYest","","","","","Oakley","","888392143662","","","","","Enabled",""
"TYest","","","","","Oakley","","700285498997","","","","","Enabled",""
"TYest","","","","","Oakley","","700285385174","","","","","Enabled",""
"TYest","","","","","Oakley","","700285385167","","","","","Enabled",""
"TYest","","","","","Oakley","","700285969169","","","","","Enabled",""
"TYest","","","","","Oakley","","888392127471","","","","","Enabled",""
"TYest","","","","","Oakley","","888392004796","","","","","Enabled",""
"TYest","","","","","Oakley","","888392086266","","","","","Enabled",""
"TYest","","","","","Oakley","","700285658667","","","","","Enabled",""
"TYest","","","","","Oakley","","888392075482","","","","","Enabled",""
"TYest","","","","","Oakley","","888392075499","","","","","Enabled",""
"TYest","","","","","Oakley","","700285628745","","","","","Enabled",""
"TYest","","","","","Oakley","","700285786735","","","","","Enabled",""
"TYest","","","","","Oakley","","888392173799","","","","","Enabled",""
"TYest","","","","","Oakley","","888392223203","","","","","Enabled",""
"TYest","","","","","Oakley","","888392214621","","","","","Enabled",""
"TYest","","","","","Oakley","","888392260109","","","","","Enabled",""
"TYest","","","","","Oakley","","888392255150","","","","","Enabled",""
"TYest","","","","","Oakley","","888392141217","","","","","Enabled",""
"TYest","","","","","Oakley","","700285869711","","","","","Enabled",""
"TYest","","","","","Oakley","","700285869674","","","","","Enabled",""
"TYest","","","","","Oakley","","888392086280","","","","","Enabled",""
"TYest","","","","","Oakley","","700285869698","","","","","Enabled",""
"TYest","","","","","Oakley","","700285869681","","","","","Enabled",""
"TYest","","","","","Oakley","","700285981062","","","","","Enabled",""
"TYest","","","","","Oakley","","700285789101","","","","","Enabled",""
"TYest","","","","","Oakley","","700285842059","","","","","Enabled",""
"TYest","","","","","Oakley","","700285789125","","","","","Enabled",""
"TYest","","","","","Oakley","","700285789118","","","","","Enabled",""
"TYest","","","","","Oakley","","888392075932","","","","","Enabled",""
"TYest","","","","","Oakley","","700285911519","","","","","Enabled",""
"TYest","","","","","Oakley","","700285798462","","","","","Enabled",""
"TYest","","","","","Oakley","","888392075918","","","","","Enabled",""
"TYest","","","","","Oakley","","700285783260","","","","","Enabled",""
"TYest","","","","","Oakley","","700285514031","","","","","Enabled",""
"TYest","","","","","Oakley","","700285787107","","","","","Enabled",""
"TYest","","","","","Oakley","","700285787091","","","","","Enabled",""
"TYest","","","","","Oakley","","700285787084","","","","","Enabled",""
"TYest","","","","","Oakley","","700285787121","","","","","Enabled",""
"TYest","","","","","Oakley","","888392225238","","","","","Enabled",""
"TYest","","","","","Oakley","","700285787473","","","","","Enabled",""
"TYest","","","","","Oakley","","700285887272","","","","","Enabled",""
"TYest","","","","","Oakley","","700285887227","","","","","Enabled",""
"TYest","","","","","Oakley","","700285887258","","","","","Enabled",""
"TYest","","","","","Oakley","","888392076496","","","","","Enabled",""
"TYest","","","","","Oakley","","888392076403","","","","","Enabled",""
"TYest","","","","","Oakley","","888392076458","","","","","Enabled",""
"TYest","","","","","Oakley","","888392082442","","","","","Enabled",""
"TYest","","","","","Oakley","","888392076441","","","","","Enabled",""
"TYest","","","","","Oakley","","888392175243","","","","","Enabled",""
"TYest","","","","","Oakley","","888392173607","","","","","Enabled",""
"TYest","","","","","Oakley","","888392237118","","","","","Enabled",""
"TYest","","","","","Oakley","","888392260154","","","","","Enabled",""
"TYest","","","","","Oakley","","888392294128","","","","","Enabled",""
"TYest","","","","","Oakley","","888392074485","","","","","Enabled",""
"TYest","","","","","Oakley","","888392074508","","","","","Enabled",""
"TYest","","","","","Oakley","","888392074515","","","","","Enabled",""
"TYest","","","","","Oakley","","888392074522","","","","","Enabled",""
"TYest","","","","","Oakley","","888392082404","","","","","Enabled",""
"TYest","","","","","Oakley","","888392172136","","","","","Enabled",""
"TYest","","","","","Oakley","","888392172174","","","","","Enabled",""
"TYest","","","","","Oakley","","888392172181","","","","","Enabled",""
"TYest","","","","","Oakley","","888392172105","","","","","Enabled",""
"TYest","","","","","Oakley","","888392172143","","","","","Enabled",""
"TYest","","","","","Oakley","","888392082398","","","","","Enabled",""
"TYest","","","","","Oakley","","888392075666","","","","","Enabled",""
"TYest","","","","","Oakley","","888392007179","","","","","Enabled",""
"TYest","","","","","Oakley","","888392007209","","","","","Enabled",""
"TYest","","","","","Oakley","","888392183149","","","","","Enabled",""
"TYest","","","","","Oakley","","700285976396","","","","","Enabled",""
"TYest","","","","","Oakley","","888392110732","","","","","Enabled",""
"TYest","","","","","Oakley","","700285551388","","","","","Enabled",""
"TYest","","","","","Oakley","","700285551371","","","","","Enabled",""
"TYest","","","","","Oakley","","700285554686","","","","","Enabled",""
"TYest","","","","","Oakley","","700285554679","","","","","Enabled",""
"TYest","","","","","Oakley","","888392075352","","","","","Enabled",""
"TYest","","","","","Oakley","","888392072122","","","","","Enabled",""
"TYest","","","","","Oakley","","888392082343","","","","","Enabled",""
"TYest","","","","","Oakley","","888392071729","","","","","Enabled",""
"TYest","","","","","Oakley","","888392169396","","","","","Enabled",""
"TYest","","","","","Oakley","","888392169402","","","","","Enabled",""
"TYest","","","","","Oakley","","888392169389","","","","","Enabled",""
"TYest","","","","","Oakley","","888392204332","","","","","Enabled",""
"TYest","","","","","Oakley","","888392200389","","","","","Enabled",""
"TYest","","","","","Oakley","","888392169419","","","","","Enabled",""
"TYest","","","","","Oakley","","888392227119","","","","","Enabled",""
"TYest","","","","","Oakley","","700285577166","","","","","Enabled",""
"TYest","","","","","Oakley","","888392013033","","","","","Enabled",""
"TYest","","","","","Oakley","","700285561332","","","","","Enabled",""
"TYest","","","","","Oakley","","700285561370","","","","","Enabled",""
"TYest","","","","","Oakley","","700285856292","","","","","Enabled",""
"TYest","","","","","Oakley","","888392076243","","","","","Enabled",""
"TYest","","","","","Oakley","","888392076236","","","","","Enabled",""
"TYest","","","","","Oakley","","888392076342","","","","","Enabled",""
"TYest","","","","","Oakley","","888392076205","","","","","Enabled",""
"TYest","","","","","Oakley","","888392076168","","","","","Enabled",""
"TYest","","","","","Oakley","","888392076199","","","","","Enabled",""
"TYest","","","","","Oakley","","888392076175","","","","","Enabled",""
"TYest","","","","","Oakley","","888392076229","","","","","Enabled",""
"TYest","","","","","Oakley","","888392116260","","","","","Enabled",""
"TYest","","","","","Oakley","","700285645865","","","","","Enabled",""
"TYest","","","","","Oakley","","700285980225","","","","","Enabled",""
"TYest","","","","","Oakley","","700285645896","","","","","Enabled",""
"TYest","","","","","Oakley","","700285645841","","","","","Enabled",""
"TYest","","","","","Oakley","","700285645827","","","","","Enabled",""
"TYest","","","","","Oakley","","888392075604","","","","","Enabled",""
"TYest","","","","","Oakley","","700285941646","","","","","Enabled",""
"TYest","","","","","Oakley","","700285941639","","","","","Enabled",""
"TYest","","","","","Oakley","","700285645834","","","","","Enabled",""
"TYest","","","","","Oakley","","888392141088","","","","","Enabled",""
"TYest","","","","","Oakley","","888392240880","","","","","Enabled",""
"TYest","","","","","Oakley","","700285545110","","","","","Enabled",""
"TYest","","","","","Oakley","","700285545158","","","","","Enabled",""
"TYest","","","","","Oakley","","700285856209","","","","","Enabled",""
"TYest","","","","","Oakley","","888392090430","","","","","Enabled",""
"TYest","","","","","Oakley","","888392082473","","","","","Enabled",""
"TYest","","","","","Oakley","","888392090485","","","","","Enabled",""
"TYest","","","","","Oakley","","888392200013","","","","","Enabled",""
"TYest","","","","","Oakley","","700285268156","","","","","Enabled",""
"TYest","","","","","Oakley","","700285449371","","","","","Enabled",""
"TYest","","","","","Oakley","","700285903712","","","","","Enabled",""
"TYest","","","","","Oakley","","700285870274","","","","","Enabled",""
"TYest","","","","","Oakley","","700285870328","","","","","Enabled",""
"TYest","","","","","Oakley","","700285870335","","","","","Enabled",""
"TYest","","","","","Oakley","","700285865973","","","","","Enabled",""
"TYest","","","","","Oakley","","700285865980","","","","","Enabled",""
"TYest","","","","","Oakley","","700285865997","","","","","Enabled",""
"TYest","","","","","Oakley","","700285865942","","","","","Enabled",""
"TYest","","","","","Oakley","","700285876238","","","","","Enabled",""
"TYest","","","","","Oakley","","700285865959","","","","","Enabled",""
"TYest","","","","","Oakley","","700285865966","","","","","Enabled",""
"TYest","","","","","Oakley","","700285862880","","","","","Enabled",""
"TYest","","","","","Oakley","","700285862873","","","","","Enabled",""
"TYest","","","","","Oakley","","700285806624","","","","","Enabled",""
"TYest","","","","","Oakley","","700285806570","","","","","Enabled",""
"TYest","","","","","Oakley","","700285856353","","","","","Enabled",""
"TYest","","","","","Oakley","","700285443997","","","","","Enabled",""
"TYest","","","","","Oakley","","700285444055","","","","","Enabled",""
"TYest","","","","","Oakley","","700285444024","","","","","Enabled",""
"TYest","","","","","Oakley","","700285444031","","","","","Enabled",""
"TYest","","","","","Oakley","","700285551463","","","","","Enabled",""
"TYest","","","","","Oakley","","888392133939","","","","","Enabled",""
"TYest","","","","","Oakley","","888392133922","","","","","Enabled",""
"TYest","","","","","Oakley","","888392133267","","","","","Enabled",""
"TYest","","","","","Oakley","","888392133311","","","","","Enabled",""
"TYest","","","","","Oakley","","888392133274","","","","","Enabled",""
"TYest","","","","","Oakley","","888392133304","","","","","Enabled",""
"TYest","","","","","Oakley","","888392133243","","","","","Enabled",""
"TYest","","","","","Oakley","","888392133281","","","","","Enabled",""
"TYest","","","","","Oakley","","888392260116","","","","","Enabled",""
"TYest","","","","","Oakley","","888392294173","","","","","Enabled",""
"TYest","","","","","Oakley","","888392179289","","","","","Enabled",""
"TYest","","","","","Oakley","","888392179333","","","","","Enabled",""
"TYest","","","","","Oakley","","888392179272","","","","","Enabled",""
"TYest","","","","","Oakley","","888392179326","","","","","Enabled",""
"TYest","","","","","Oakley","","888392179302","","","","","Enabled",""
"TYest","","","","","Oakley","","888392179319","","","","","Enabled",""
"TYest","","","","","Oakley","","888392162342","","","","","Enabled",""
"TYest","","","","","Oakley","","888392162304","","","","","Enabled",""
"TYest","","","","","Oakley","","888392162328","","","","","Enabled",""
"TYest","","","","","Oakley","","700285791555","","","","","Enabled",""
"TYest","","","","","Oakley","","700285791548","","","","","Enabled",""
"TYest","","","","","Oakley","","700285791579","","","","","Enabled",""
"TYest","","","","","Oakley","","700285008813","","","","","Enabled",""
"TYest","","","","","Oakley","","888392104946","","","","","Enabled",""
"TYest","","","","","Oakley","","888392104939","","","","","Enabled",""
"TYest","","","","","Oakley","","888392104885","","","","","Enabled",""
"TYest","","","","","Oakley","","700285111407","","","","","Enabled",""
"TYest","","","","","Oakley","","888392184238","","","","","Enabled",""
"TYest","","","","","Oakley","","888392184177","","","","","Enabled",""
"TYest","","","","","Oakley","","888392184221","","","","","Enabled",""
"TYest","","","","","Oakley","","888392184207","","","","","Enabled",""
"TYest","","","","","Oakley","","888392199942","","","","","Enabled",""
"TYest","","","","","Oakley","","888392184283","","","","","Enabled",""
"TYest","","","","","Oakley","","888392214676","","","","","Enabled",""
"TYest","","","","","Oakley","","888392214737","","","","","Enabled",""
"TYest","","","","","Oakley","","888392214713","","","","","Enabled",""
"TYest","","","","","Oakley","","888392237132","","","","","Enabled",""
"TYest","","","","","Oakley","","888392191045","","","","","Enabled",""
"TYest","","","","","Oakley","","888392191052","","","","","Enabled",""
"TYest","","","","","Oakley","","888392191083","","","","","Enabled",""
"TYest","","","","","Oakley","","888392225269","","","","","Enabled",""
"TYest","","","","","Oakley","","888392191038","","","","","Enabled",""
"TYest","","","","","Oakley","","888392191021","","","","","Enabled",""
"TYest","","","","","Oakley","","888392214638","","","","","Enabled",""
"TYest","","","","","Oakley","","888392191090","","","","","Enabled",""
"TYest","","","","","Oakley","","888392294111","","","","","Enabled",""
"TYest","","","","","Oakley","","888392222664","","","","","Enabled",""
"TYest","","","","","Oakley","","888392222640","","","","","Enabled",""
"TYest","","","","","Oakley","","888392222633","","","","","Enabled",""
"TYest","","","","","Oakley","","888392222657","","","","","Enabled",""
"TYest","","","","","Oakley","","888392214829","","","","","Enabled",""
"TYest","","","","","Oakley","","888392214850","","","","","Enabled",""
"TYest","","","","","Oakley","","888392214836","","","","","Enabled",""
"TYest","","","","","Oakley","","888392214881","","","","","Enabled",""
"TYest","","","","","Oakley","","888392214843","","","","","Enabled",""
"TYest","","","","","Oakley","","888392237125","","","","","Enabled",""
"TYest","","","","","Oakley","","888392260130","","","","","Enabled",""
"TYest","","","","","Oakley","","888392105240","","","","","Enabled",""
"TYest","","","","","Oakley","","888392105288","","","","","Enabled",""
"TYest","","","","","Oakley","","888392105271","","","","","Enabled",""
"TYest","","","","","Oakley","","700285651460","","","","","Enabled",""
"TYest","","","","","Oakley","","700285794549","","","","","Enabled",""
"TYest","","","","","Oakley","","700285675961","","","","","Enabled",""
"TYest","","","","","Oakley","","700285344720","","","","","Enabled",""
"TYest","","","","","Oakley","","700285789156","","","","","Enabled",""
"TYest","","","","","Oakley","","700285229720","","","","","Enabled",""
"TYest","","","","","Oakley","","700285229737","","","","","Enabled",""
"TYest","","","","","Oakley","","700285229744","","","","","Enabled",""
"TYest","","","","","Oakley","","700285128498","","","","","Enabled",""
"TYest","","","","","Oakley","","700285506869","","","","","Enabled",""
"TYest","","","","","Oakley","","700285769844","","","","","Enabled",""
"TYest","","","","","Oakley","","700285769813","","","","","Enabled",""
"TYest","","","","","Oakley","","700285787077","","","","","Enabled",""
"TYest","","","","","Oakley","","700285223360","","","","","Enabled",""
"TYest","","","","","Oakley","","888392228901","","","","","Enabled",""
"TYest","","","","","Oakley","","888392228925","","","","","Enabled",""
"TYest","","","","","Oakley","","888392228932","","","","","Enabled",""
"TYest","","","","","Oakley","","888392228871","","","","","Enabled",""
"TYest","","","","","Oakley","","888392228888","","","","","Enabled",""
"TYest","","","","","Oakley","","888392232106","","","","","Enabled",""
"TYest","","","","","Oakley","","888392232113","","","","","Enabled",""
"TYest","","","","","Oakley","","888392232120","","","","","Enabled",""
"TYest","","","","","Oakley","","888392232137","","","","","Enabled",""
"TYest","","","","","Oakley","","888392232144","","","","","Enabled",""
"TYest","","","","","Oakley","","888392241955","","","","","Enabled",""
"TYest","","","","","Oakley","","888392241979","","","","","Enabled",""
"TYest","","","","","Oakley","","888392241986","","","","","Enabled",""
"TYest","","","","","Oakley","","888392241917","","","","","Enabled",""
"TYest","","","","","Oakley","","888392239471","","","","","Enabled",""
"TYest","","","","","Oakley","","888392239495","","","","","Enabled",""
"TYest","","","","","Oakley","","888392239440","","","","","Enabled",""
"TYest","","","","","Oakley","","888392239457","","","","","Enabled",""
"TYest","","","","","Oakley","","888392239501","","","","","Enabled",""
"TYest","","","","","Oakley","","888392239433","","","","","Enabled",""
"TYest","","","","","Oakley","","888392223067","","","","","Enabled",""
"TYest","","","","","Oakley","","888392228581","","","","","Enabled",""
"TYest","","","","","Oakley","","888392228598","","","","","Enabled",""
"TYest","","","","","Oakley","","700285111612","","","","","Enabled",""
"TYest","","","","","Oakley","","700285111629","","","","","Enabled",""
"TYest","","","","","Oakley","","888392275059","","","","","Enabled",""
"TYest","","","","","Oakley","","888392275011","","","","","Enabled",""
"TYest","","","","","Oakley","","888392275035","","","","","Enabled",""
"TYest","","","","","Oakley","","888392275004","","","","","Enabled",""
"TYest","","","","","Oakley","","888392269799","","","","","Enabled",""
"TYest","","","","","Oakley","","888392269751","","","","","Enabled",""
"TYest","","","","","Oakley","","888392269744","","","","","Enabled",""
"TYest","","","","","Oakley","","888392269775","","","","","Enabled",""
"TYest","","","","","Oakley","","888392269805","","","","","Enabled",""
"TYest","","","","","Oakley","","888392269782","","","","","Enabled",""
"TYest","","","","","Oakley","","888392269812","","","","","Enabled",""
"TYest","","","","","Oakley","","888392294104","","","","","Enabled",""
"TYest","","","","","Oakley","","700285070254","","","","","Enabled",""
"TYest","","","","","Oakley","","700285300771","","","","","Enabled",""
"TYest","","","","","Oakley","","700285070162","","","","","Enabled",""
"TYest","","","","","Oakley","","888392264886","","","","","Enabled",""
"TYest","","","","","Oakley","","888392264879","","","","","Enabled",""
"TYest","","","","","Oakley","","888392264909","","","","","Enabled",""
"TYest","","","","","Oakley","","888392268778","","","","","Enabled",""
"TYest","","","","","Oakley","","888392268761","","","","","Enabled",""
"TYest","","","","","Oakley","","888392268808","","","","","Enabled",""
"TYest","","","","","Oakley","","888392268792","","","","","Enabled",""
"TYest","","","","","Oakley","","888392276452","","","","","Enabled",""
"TYest","","","","","Oakley","","888392266729","","","","","Enabled",""
"TYest","","","","","Oakley","","888392266774","","","","","Enabled",""
"TYest","","","","","Oakley","","888392266798","","","","","Enabled",""
"TYest","","","","","Oakley","","888392266781","","","","","Enabled",""
"TYest","","","","","Emporio Armani","0.20","","","","","Enabled","",""
"TYest","","","","","Emporio Armani","","8053672412857","","","","","Enabled",""
"TYest","","","","","Emporio Armani","","8053672034356","","","","","Enabled",""
"TYest","","","","","Emporio Armani","","8053672034363","","","","","Enabled",""
"TYest","","","","","Emporio Armani","","8053672034301","","","","","Enabled",""
"TYest","","","","","Emporio Armani","","8053672034332","","","","","Enabled",""
"TYest","","","","","Emporio Armani","","8053672391121","","","","","Enabled",""
"TYest","","","","","Emporio Armani","","8053672421279","","","","","Enabled",""
"TYest","","","","","Emporio Armani","","8053672421323","","","","","Enabled",""
"TYest","","","","","Emporio Armani","","8053672391244","","","","","Enabled",""
"TYest","","","","","Emporio Armani","","8053672260106","","","","","Enabled",""
"TYest","","","","","Emporio Armani","","8053672230581","","","","","Enabled",""
"TYest","","","","","Emporio Armani","","8053672230604","","","","","Enabled",""
"TYest","","","","","Emporio Armani","","8053672481372","","","","","Enabled",""
"TYest","","","","","Emporio Armani","","8053672368895","","","","","Enabled",""
"TYest","","","","","Emporio Armani","","8053672319910","","","","","Enabled",""
"TYest","","","","","Emporio Armani","","8053672287486","","","","","Enabled",""
"TYest","","","","","Emporio Armani","","8053672319927","","","","","Enabled",""
"TYest","","","","","Emporio Armani","","8053672176841","","","","","Enabled",""
"TYest","","","","","Emporio Armani","","8053672176858","","","","","Enabled",""
"TYest","","","","","Emporio Armani","","8053672035735","","","","","Enabled",""
"TYest","","","","","Emporio Armani","","8053672287301","","","","","Enabled",""
"TYest","","","","","Emporio Armani","","8053672321586","","","","","Enabled",""
"TYest","","","","","Emporio Armani","","8053672230512","","","","","Enabled",""
"TYest","","","","","Emporio Armani","","8053672260144","","","","","Enabled",""
"TYest","","","","","Emporio Armani","","8053672260137","","","","","Enabled",""
"TYest","","","","","Emporio Armani","","8053672035650","","","","","Enabled",""
"TYest","","","","","Emporio Armani","","8053672120271","","","","","Enabled",""
"TYest","","","","","Emporio Armani","","8053672287172","","","","","Enabled",""
"TYest","","","","","Emporio Armani","","8053672287035","","","","","Enabled",""
"TYest","","","","","Emporio Armani","","8053672481389","","","","","Enabled",""
"TYest","","","","","Emporio Armani","","8053672550719","","","","","Enabled",""
"TYest","","","","","Emporio Armani","","8053672550702","","","","","Enabled",""
"TYest","","","","","Emporio Armani","","8053672550740","","","","","Enabled",""
"TYest","","","","","Emporio Armani","","8053672550511","","","","","Enabled",""
"TYest","","","","","Emporio Armani","","8053672550528","","","","","Enabled",""
"TYest","","","","","Emporio Armani","","8053672552690","","","","","Enabled",""
"TYest","","","","","Emporio Armani","","8053672552669","","","","","Enabled",""
"TYest","","","","","Emporio Armani","","8053672034530","","","","","Enabled",""
"TYest","","","","","Emporio Armani","","8053672550818","","","","","Enabled",""
"TYest","","","","","Emporio Armani","","8053672568684","","","","","Enabled",""
"TYest","","","","","Emporio Armani","","8053672550757","","","","","Enabled",""
"TYest","","","","","Emporio Armani","","8053672550764","","","","","Enabled",""
"TYest","","","","","Emporio Armani","","8053672676389","","","","","Enabled",""
"TYest","","","","","Emporio Armani","","8053672550634","","","","","Enabled",""
